Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index,Performance Index Faixa,Sample Question Papers Practiced Faixa,Hours Studied Faixa,Extracurricular Activities Faixa,Sleep Hours Faixa
4,87,0,5,2,70,2,1,1,1,1
5,42,1,5,1,27,1,1,1,1,1
2,96,0,8,2,72,2,1,1,1,1
1,49,0,4,2,21,1,1,1,1,1
7,92,1,6,6,85,3,1,1,1,1
1,86,1,5,0,62,2,1,1,1,1
8,79,1,8,6,73,2,1,1,1,1
3,57,0,4,5,32,1,1,1,1,1
6,42,0,4,9,30,1,1,1,1,1
7,78,0,4,1,64,2,1,1,1,1
1,49,1,5,9,25,1,1,1,1,1
6,91,1,5,0,82,3,1,1,1,1
7,48,1,4,8,41,1,1,1,1,1
6,85,0,5,1,71,2,1,1,1,1
4,94,1,4,3,79,2,1,1,1,1
1,85,1,7,8,59,2,1,1,1,1
9,50,0,5,8,45,1,1,1,1,1
4,99,1,6,0,84,3,1,1,1,1
7,72,1,5,1,62,2,1,1,1,1
7,75,0,4,1,65,2,1,1,1,1
2,65,0,6,1,43,1,1,1,1,1
1,66,0,8,7,39,1,1,1,1,1
8,77,0,6,7,70,2,1,1,1,1
8,61,0,6,9,54,2,1,1,1,1
7,65,0,5,7,55,2,1,1,1,1
8,61,1,9,3,55,2,1,1,1,1
3,44,1,6,7,25,1,1,1,1,1
2,74,0,6,6,52,2,1,1,1,1
7,41,0,4,7,31,1,1,1,1,1
8,74,1,5,0,68,2,1,1,1,1
1,48,0,4,2,19,1,1,1,1,1
9,90,0,5,9,87,3,1,1,1,1
4,90,1,8,5,71,2,1,1,1,1
4,88,1,9,0,74,2,1,1,1,1
3,57,0,6,3,35,1,1,1,1,1
6,82,0,5,8,69,2,1,1,1,1
1,51,1,6,6,24,1,1,1,1,1
6,42,0,6,0,29,1,1,1,1,1
2,57,1,7,5,34,1,1,1,1,1
9,95,1,4,5,93,3,1,1,1,1
2,77,0,9,1,52,2,1,1,1,1
7,46,1,5,5,37,1,1,1,1,1
1,72,1,8,9,49,1,1,1,1,1
7,45,1,9,1,38,1,1,1,1,1
5,57,0,7,7,44,1,1,1,1,1
8,84,0,4,6,75,2,1,1,1,1
4,61,0,8,5,44,1,1,1,1,1
7,90,1,8,9,84,3,1,1,1,1
6,78,1,6,5,65,2,1,1,1,1
5,90,0,4,8,75,2,1,1,1,1
4,48,1,7,8,29,1,1,1,1,1
7,74,1,5,9,67,2,1,1,1,1
5,62,0,5,9,50,2,1,1,1,1
5,51,1,7,1,38,1,1,1,1,1
1,91,1,6,2,66,2,1,1,1,1
2,63,1,6,9,42,1,1,1,1,1
5,89,1,8,6,76,2,1,1,1,1
3,79,1,4,9,64,2,1,1,1,1
2,48,1,8,8,26,1,1,1,1,1
4,52,0,5,5,31,1,1,1,1,1
4,79,0,7,0,63,2,1,1,1,1
4,93,1,4,6,77,2,1,1,1,1
4,81,0,7,0,61,2,1,1,1,1
3,56,0,4,4,33,1,1,1,1,1
7,46,0,9,8,39,1,1,1,1,1
9,56,1,5,9,52,2,1,1,1,1
5,94,0,5,9,82,3,1,1,1,1
4,89,1,9,8,73,2,1,1,1,1
2,63,0,4,0,37,1,1,1,1,1
2,41,0,6,5,16,1,1,1,1,1
5,74,1,4,2,59,2,1,1,1,1
7,67,0,5,8,59,2,1,1,1,1
9,58,1,7,2,56,2,1,1,1,1
7,72,0,8,1,59,2,1,1,1,1
5,60,0,7,7,46,1,1,1,1,1
6,92,0,5,2,80,3,1,1,1,1
3,49,0,7,4,30,1,1,1,1,1
5,92,1,6,5,78,2,1,1,1,1
8,85,1,6,9,81,3,1,1,1,1
1,84,0,4,9,57,2,1,1,1,1
1,48,1,7,0,24,1,1,1,1,1
7,77,0,7,6,66,2,1,1,1,1
5,45,1,5,6,31,1,1,1,1,1
5,90,1,4,4,73,2,1,1,1,1
1,92,1,4,8,66,2,1,1,1,1
9,81,0,7,1,78,2,1,1,1,1
1,94,1,8,4,66,2,1,1,1,1
5,74,1,7,1,57,2,1,1,1,1
9,57,0,7,1,50,2,1,1,1,1
4,92,0,7,8,77,2,1,1,1,1
8,58,0,6,6,54,2,1,1,1,1
6,44,1,9,3,30,1,1,1,1,1
3,64,1,4,7,43,1,1,1,1,1
4,50,1,9,3,34,1,1,1,1,1
2,49,1,6,0,26,1,1,1,1,1
1,56,1,8,9,36,1,1,1,1,1
8,75,1,5,2,69,2,1,1,1,1
1,65,0,8,9,39,1,1,1,1,1
1,70,1,4,0,44,1,1,1,1,1
4,71,1,5,1,56,2,1,1,1,1
6,60,1,9,1,47,1,1,1,1,1
9,57,0,8,6,56,2,1,1,1,1
1,99,1,4,3,73,2,1,1,1,1
7,57,0,8,9,48,1,1,1,1,1
5,40,1,5,8,24,1,1,1,1,1
8,53,0,5,1,49,1,1,1,1,1
7,47,0,8,8,41,1,1,1,1,1
4,41,0,6,5,24,1,1,1,1,1
4,90,1,8,9,72,2,1,1,1,1
6,54,0,9,7,45,1,1,1,1,1
6,99,1,8,6,92,3,1,1,1,1
9,73,0,8,7,68,2,1,1,1,1
5,75,1,6,8,62,2,1,1,1,1
8,40,0,7,7,36,1,1,1,1,1
5,90,0,5,5,77,2,1,1,1,1
2,60,1,9,7,40,1,1,1,1,1
6,81,0,4,7,69,2,1,1,1,1
9,40,1,5,1,38,1,1,1,1,1
3,71,0,5,1,50,2,1,1,1,1
1,59,0,7,0,33,1,1,1,1,1
1,93,1,5,9,69,2,1,1,1,1
3,86,1,5,1,63,2,1,1,1,1
5,75,1,6,6,59,2,1,1,1,1
3,78,0,6,2,54,2,1,1,1,1
9,69,1,6,3,65,2,1,1,1,1
8,46,1,6,3,41,1,1,1,1,1
3,61,0,6,3,41,1,1,1,1,1
9,96,1,9,1,94,3,1,1,1,1
6,89,1,4,5,80,3,1,1,1,1
7,84,0,7,0,74,2,1,1,1,1
4,49,0,8,4,33,1,1,1,1,1
4,95,0,9,1,78,2,1,1,1,1
2,47,0,6,8,21,1,1,1,1,1
5,66,0,7,1,49,1,1,1,1,1
8,49,1,8,5,43,1,1,1,1,1
7,53,0,5,3,40,1,1,1,1,1
7,85,0,9,5,77,2,1,1,1,1
6,98,0,5,1,84,3,1,1,1,1
3,91,1,7,1,74,2,1,1,1,1
5,93,1,4,6,78,2,1,1,1,1
1,50,1,4,2,21,1,1,1,1,1
7,45,1,7,2,34,1,1,1,1,1
9,60,0,4,6,54,2,1,1,1,1
1,72,0,4,7,47,1,1,1,1,1
2,58,0,5,6,36,1,1,1,1,1
3,78,1,4,2,53,2,1,1,1,1
3,63,0,4,2,45,1,1,1,1,1
8,57,1,7,6,52,2,1,1,1,1
7,74,1,4,2,66,2,1,1,1,1
6,91,1,9,1,79,2,1,1,1,1
4,82,0,6,6,63,2,1,1,1,1
9,76,0,6,2,72,2,1,1,1,1
1,58,0,7,4,33,1,1,1,1,1
2,92,0,6,6,70,2,1,1,1,1
4,63,1,5,1,47,1,1,1,1,1
3,95,0,9,7,73,2,1,1,1,1
1,73,1,9,1,50,2,1,1,1,1
5,61,1,7,3,48,1,1,1,1,1
7,43,1,4,3,33,1,1,1,1,1
2,96,1,6,7,72,2,1,1,1,1
5,49,1,5,0,31,1,1,1,1,1
6,41,1,7,8,32,1,1,1,1,1
7,47,1,7,5,34,1,1,1,1,1
1,72,0,4,3,41,1,1,1,1,1
7,98,0,8,5,91,3,1,1,1,1
4,77,1,6,5,61,2,1,1,1,1
8,82,0,5,8,75,2,1,1,1,1
4,98,0,7,3,80,3,1,1,1,1
6,67,0,6,7,57,2,1,1,1,1
9,49,0,5,0,46,1,1,1,1,1
5,84,1,9,5,71,2,1,1,1,1
4,40,0,9,4,21,1,1,1,1,1
8,73,1,5,2,69,2,1,1,1,1
9,42,1,9,3,37,1,1,1,1,1
4,48,0,7,7,32,1,1,1,1,1
3,44,0,6,9,26,1,1,1,1,1
8,81,1,5,1,74,2,1,1,1,1
5,49,1,7,7,34,1,1,1,1,1
2,51,0,6,6,24,1,1,1,1,1
9,57,0,6,0,53,2,1,1,1,1
3,97,1,7,1,74,2,1,1,1,1
2,60,0,6,6,37,1,1,1,1,1
1,60,1,8,2,31,1,1,1,1,1
8,40,1,5,1,29,1,1,1,1,1
3,42,1,5,0,21,1,1,1,1,1
7,44,1,6,6,37,1,1,1,1,1
1,64,0,7,2,37,1,1,1,1,1
1,97,1,4,5,73,2,1,1,1,1
9,88,1,9,9,87,3,1,1,1,1
8,47,0,6,7,45,1,1,1,1,1
3,56,0,4,5,32,1,1,1,1,1
6,48,1,6,6,35,1,1,1,1,1
3,71,0,4,5,52,2,1,1,1,1
4,45,0,6,6,27,1,1,1,1,1
1,88,1,7,4,65,2,1,1,1,1
5,79,0,9,8,64,2,1,1,1,1
1,60,0,4,2,30,1,1,1,1,1
1,46,0,8,5,22,1,1,1,1,1
7,46,0,7,8,35,1,1,1,1,1
6,86,0,9,0,72,2,1,1,1,1
2,78,1,6,4,55,2,1,1,1,1
2,93,0,4,3,71,2,1,1,1,1
7,66,1,9,8,60,2,1,1,1,1
1,47,1,5,0,19,1,1,1,1,1
2,48,0,7,3,25,1,1,1,1,1
8,67,0,4,0,55,2,1,1,1,1
6,54,0,7,2,41,1,1,1,1,1
2,41,0,4,3,17,1,1,1,1,1
7,46,0,5,0,36,1,1,1,1,1
4,86,0,8,4,71,2,1,1,1,1
2,57,0,5,5,35,1,1,1,1,1
6,61,0,6,0,48,1,1,1,1,1
9,89,0,7,9,82,3,1,1,1,1
9,49,0,8,9,48,1,1,1,1,1
8,93,0,7,3,86,3,1,1,1,1
3,89,0,9,3,69,2,1,1,1,1
3,72,1,4,0,50,2,1,1,1,1
2,46,0,6,1,22,1,1,1,1,1
5,42,1,6,9,25,1,1,1,1,1
4,53,1,7,4,33,1,1,1,1,1
7,83,0,6,1,71,2,1,1,1,1
4,85,1,7,2,70,2,1,1,1,1
9,75,0,4,8,71,2,1,1,1,1
2,52,0,4,4,28,1,1,1,1,1
6,55,1,7,0,44,1,1,1,1,1
7,55,0,5,4,46,1,1,1,1,1
4,93,1,5,2,76,2,1,1,1,1
6,44,1,4,0,29,1,1,1,1,1
7,91,0,8,2,84,3,1,1,1,1
4,64,1,5,5,47,1,1,1,1,1
8,77,1,7,9,70,2,1,1,1,1
9,77,0,4,4,73,2,1,1,1,1
1,89,1,6,0,63,2,1,1,1,1
7,77,0,6,1,68,2,1,1,1,1
9,78,0,5,4,74,2,1,1,1,1
5,95,0,8,8,82,3,1,1,1,1
2,95,0,9,4,77,2,1,1,1,1
6,87,1,5,4,77,2,1,1,1,1
7,80,0,8,0,71,2,1,1,1,1
2,65,1,5,4,39,1,1,1,1,1
2,98,1,6,7,77,2,1,1,1,1
1,52,0,8,8,25,1,1,1,1,1
4,83,0,6,9,63,2,1,1,1,1
7,90,0,7,2,80,3,1,1,1,1
9,65,1,7,3,62,2,1,1,1,1
3,94,0,4,6,75,2,1,1,1,1
7,94,1,6,6,88,3,1,1,1,1
7,40,0,6,0,31,1,1,1,1,1
7,47,0,4,5,36,1,1,1,1,1
2,43,1,7,8,21,1,1,1,1,1
6,60,1,7,4,50,2,1,1,1,1
2,61,0,8,7,40,1,1,1,1,1
6,90,0,8,9,81,3,1,1,1,1
3,92,0,9,8,75,2,1,1,1,1
2,97,1,7,9,76,2,1,1,1,1
6,76,0,9,9,66,2,1,1,1,1
2,88,0,5,2,59,2,1,1,1,1
5,42,1,6,0,26,1,1,1,1,1
2,58,0,8,1,33,1,1,1,1,1
3,40,1,5,4,19,1,1,1,1,1
3,68,1,8,9,49,1,1,1,1,1
6,62,0,4,6,50,2,1,1,1,1
6,72,0,6,5,56,2,1,1,1,1
3,94,1,9,3,74,2,1,1,1,1
3,91,1,9,8,72,2,1,1,1,1
1,80,0,8,3,53,2,1,1,1,1
7,62,1,7,2,60,2,1,1,1,1
8,44,1,9,4,35,1,1,1,1,1
2,46,0,4,3,22,1,1,1,1,1
4,96,1,4,1,80,3,1,1,1,1
7,97,1,7,2,88,3,1,1,1,1
8,45,1,4,6,39,1,1,1,1,1
1,88,1,6,1,63,2,1,1,1,1
4,61,1,8,0,44,1,1,1,1,1
6,88,1,4,1,72,2,1,1,1,1
3,52,0,6,7,33,1,1,1,1,1
5,51,0,7,7,39,1,1,1,1,1
9,43,0,8,9,45,1,1,1,1,1
3,47,0,7,1,23,1,1,1,1,1
5,76,1,8,5,63,2,1,1,1,1
8,70,0,4,6,63,2,1,1,1,1
6,76,1,4,0,63,2,1,1,1,1
4,84,0,8,6,64,2,1,1,1,1
8,65,1,6,7,62,2,1,1,1,1
3,82,0,6,8,64,2,1,1,1,1
3,47,1,6,7,28,1,1,1,1,1
4,79,0,5,2,60,2,1,1,1,1
9,72,0,9,7,70,2,1,1,1,1
5,84,0,9,2,70,2,1,1,1,1
8,68,0,9,5,60,2,1,1,1,1
6,44,0,6,3,33,1,1,1,1,1
3,67,1,4,6,46,1,1,1,1,1
8,92,0,5,7,88,3,1,1,1,1
9,79,1,6,9,78,2,1,1,1,1
8,56,0,4,5,47,1,1,1,1,1
4,94,0,5,9,75,2,1,1,1,1
6,62,0,4,3,51,2,1,1,1,1
1,84,1,8,7,61,2,1,1,1,1
4,48,0,4,6,29,1,1,1,1,1
8,41,0,5,9,36,1,1,1,1,1
1,71,1,6,7,44,1,1,1,1,1
3,90,1,9,9,75,2,1,1,1,1
1,91,1,5,6,63,2,1,1,1,1
9,88,1,6,2,85,3,1,1,1,1
2,70,0,6,2,46,1,1,1,1,1
9,46,1,7,8,44,1,1,1,1,1
4,69,1,8,6,55,2,1,1,1,1
2,97,0,7,0,76,2,1,1,1,1
4,42,1,9,2,25,1,1,1,1,1
6,90,1,5,0,74,2,1,1,1,1
7,90,1,7,5,79,2,1,1,1,1
3,95,0,9,1,75,2,1,1,1,1
3,48,1,6,6,28,1,1,1,1,1
8,49,1,5,7,44,1,1,1,1,1
5,85,1,7,5,72,2,1,1,1,1
4,89,0,4,4,72,2,1,1,1,1
7,97,0,9,9,94,3,1,1,1,1
7,86,1,9,3,79,2,1,1,1,1
9,65,0,8,8,64,2,1,1,1,1
9,40,1,4,7,35,1,1,1,1,1
5,69,0,5,4,54,2,1,1,1,1
8,96,0,7,0,90,3,1,1,1,1
1,77,1,6,7,52,2,1,1,1,1
9,54,1,7,7,50,2,1,1,1,1
8,64,1,5,6,58,2,1,1,1,1
6,45,0,5,6,33,1,1,1,1,1
3,57,1,5,7,38,1,1,1,1,1
3,40,0,5,0,17,1,1,1,1,1
8,95,0,9,2,90,3,1,1,1,1
5,42,1,7,3,32,1,1,1,1,1
7,56,0,4,5,46,1,1,1,1,1
5,87,0,6,9,76,2,1,1,1,1
8,47,1,6,9,45,1,1,1,1,1
4,99,0,8,8,81,3,1,1,1,1
2,88,0,9,3,66,2,1,1,1,1
3,79,1,5,5,59,2,1,1,1,1
8,56,1,5,8,54,2,1,1,1,1
7,64,1,5,8,59,2,1,1,1,1
2,80,0,9,5,55,2,1,1,1,1
6,51,0,4,4,36,1,1,1,1,1
9,68,0,5,2,66,2,1,1,1,1
4,64,1,8,4,47,1,1,1,1,1
9,90,0,8,2,89,3,1,1,1,1
2,75,0,4,4,50,2,1,1,1,1
2,92,0,9,9,69,2,1,1,1,1
9,93,1,5,9,94,3,1,1,1,1
7,64,1,7,0,54,2,1,1,1,1
7,68,1,7,5,60,2,1,1,1,1
1,50,0,6,6,22,1,1,1,1,1
6,99,0,4,1,84,3,1,1,1,1
7,43,1,7,2,34,1,1,1,1,1
6,53,1,6,9,40,1,1,1,1,1
6,85,0,8,8,78,2,1,1,1,1
2,77,1,6,7,56,2,1,1,1,1
6,56,0,5,3,45,1,1,1,1,1
4,41,1,5,7,23,1,1,1,1,1
9,47,1,8,7,45,1,1,1,1,1
1,75,1,4,5,50,2,1,1,1,1
8,49,0,9,0,37,1,1,1,1,1
5,46,1,5,1,29,1,1,1,1,1
1,75,0,5,3,44,1,1,1,1,1
4,55,1,6,3,38,1,1,1,1,1
1,53,1,6,1,24,1,1,1,1,1
6,55,0,6,8,43,1,1,1,1,1
2,64,0,7,1,39,1,1,1,1,1
5,80,1,8,5,70,2,1,1,1,1
7,43,0,4,4,37,1,1,1,1,1
2,68,1,6,3,47,1,1,1,1,1
6,95,0,4,5,85,3,1,1,1,1
6,45,0,6,3,32,1,1,1,1,1
5,40,1,5,8,24,1,1,1,1,1
5,78,1,4,9,60,2,1,1,1,1
3,40,0,7,6,20,1,1,1,1,1
2,90,0,6,2,66,2,1,1,1,1
7,79,1,9,9,74,2,1,1,1,1
1,96,0,8,3,70,2,1,1,1,1
6,42,0,5,0,25,1,1,1,1,1
6,40,0,6,5,25,1,1,1,1,1
3,40,0,4,1,20,1,1,1,1,1
2,78,1,6,3,59,2,1,1,1,1
2,60,1,5,4,33,1,1,1,1,1
9,84,0,8,7,81,3,1,1,1,1
5,69,0,8,2,51,2,1,1,1,1
7,71,1,8,5,64,2,1,1,1,1
5,72,0,9,0,58,2,1,1,1,1
7,87,0,5,8,78,2,1,1,1,1
4,61,0,9,0,43,1,1,1,1,1
8,69,0,9,1,64,2,1,1,1,1
7,93,0,6,0,85,3,1,1,1,1
5,85,1,5,7,73,2,1,1,1,1
6,43,0,5,3,32,1,1,1,1,1
5,62,0,6,1,46,1,1,1,1,1
7,94,0,7,6,85,3,1,1,1,1
2,83,1,9,7,64,2,1,1,1,1
5,64,0,8,8,50,2,1,1,1,1
3,51,0,4,4,29,1,1,1,1,1
9,56,1,9,2,53,2,1,1,1,1
6,92,1,4,0,83,3,1,1,1,1
3,54,1,6,7,36,1,1,1,1,1
7,49,1,4,5,37,1,1,1,1,1
4,74,0,7,4,57,2,1,1,1,1
3,94,0,5,6,75,2,1,1,1,1
8,91,0,8,4,84,3,1,1,1,1
4,91,1,4,3,74,2,1,1,1,1
1,68,0,4,4,40,1,1,1,1,1
6,51,1,6,6,37,1,1,1,1,1
1,40,1,6,5,11,1,1,1,1,1
5,40,0,5,9,28,1,1,1,1,1
7,49,1,8,9,40,1,1,1,1,1
6,57,1,4,8,47,1,1,1,1,1
2,86,0,5,9,65,2,1,1,1,1
4,41,0,8,1,22,1,1,1,1,1
2,88,1,5,6,66,2,1,1,1,1
1,47,0,4,0,19,1,1,1,1,1
3,61,0,6,7,43,1,1,1,1,1
3,61,1,6,3,41,1,1,1,1,1
7,65,1,6,7,56,2,1,1,1,1
1,65,0,7,7,42,1,1,1,1,1
9,48,0,5,3,45,1,1,1,1,1
6,60,1,4,3,46,1,1,1,1,1
4,70,0,5,4,51,2,1,1,1,1
3,91,1,6,6,74,2,1,1,1,1
3,82,1,9,5,67,2,1,1,1,1
2,45,0,9,0,21,1,1,1,1,1
2,95,0,5,5,73,2,1,1,1,1
5,53,0,8,2,39,1,1,1,1,1
9,72,0,9,8,69,2,1,1,1,1
2,46,0,9,2,24,1,1,1,1,1
2,63,1,5,8,36,1,1,1,1,1
6,48,0,7,4,38,1,1,1,1,1
2,50,1,7,9,29,1,1,1,1,1
4,95,0,6,7,72,2,1,1,1,1
6,62,1,4,8,48,1,1,1,1,1
5,87,0,8,8,71,2,1,1,1,1
1,90,0,4,6,61,2,1,1,1,1
6,41,1,4,9,29,1,1,1,1,1
1,54,0,8,0,31,1,1,1,1,1
3,74,0,7,7,56,2,1,1,1,1
5,75,1,9,6,62,2,1,1,1,1
5,91,1,6,3,78,2,1,1,1,1
6,93,1,5,5,83,3,1,1,1,1
8,67,0,7,9,65,2,1,1,1,1
5,78,1,6,1,65,2,1,1,1,1
1,83,1,9,3,59,2,1,1,1,1
5,43,0,7,7,26,1,1,1,1,1
3,49,0,8,3,32,1,1,1,1,1
4,45,0,4,9,27,1,1,1,1,1
8,96,0,8,3,89,3,1,1,1,1
7,69,0,9,3,57,2,1,1,1,1
5,93,0,5,9,77,2,1,1,1,1
2,85,1,8,8,65,2,1,1,1,1
6,74,1,9,1,63,2,1,1,1,1
6,88,0,4,6,78,2,1,1,1,1
6,82,1,7,2,74,2,1,1,1,1
9,49,1,6,3,41,1,1,1,1,1
8,97,1,9,0,90,3,1,1,1,1
8,92,1,9,2,88,3,1,1,1,1
1,71,0,5,1,47,1,1,1,1,1
5,81,0,7,9,66,2,1,1,1,1
7,81,1,9,6,75,2,1,1,1,1
6,42,0,9,5,29,1,1,1,1,1
5,95,1,6,0,80,3,1,1,1,1
8,65,1,4,7,59,2,1,1,1,1
3,54,0,8,8,34,1,1,1,1,1
6,56,1,7,0,47,1,1,1,1,1
5,66,0,6,4,53,2,1,1,1,1
8,57,0,6,6,50,2,1,1,1,1
4,90,0,8,1,72,2,1,1,1,1
8,58,0,7,5,54,2,1,1,1,1
2,51,0,7,7,28,1,1,1,1,1
9,63,0,4,7,59,2,1,1,1,1
9,44,0,7,9,40,1,1,1,1,1
6,63,0,9,9,55,2,1,1,1,1
4,66,0,8,7,49,1,1,1,1,1
4,87,1,7,5,70,2,1,1,1,1
6,69,0,4,5,57,2,1,1,1,1
5,54,1,6,2,39,1,1,1,1,1
6,86,0,9,1,75,2,1,1,1,1
7,98,1,7,4,87,3,1,1,1,1
7,77,0,8,8,70,2,1,1,1,1
9,83,0,7,3,76,2,1,1,1,1
8,73,0,5,4,68,2,1,1,1,1
6,66,1,4,5,53,2,1,1,1,1
6,59,1,6,5,48,1,1,1,1,1
5,80,0,5,3,63,2,1,1,1,1
1,71,1,8,3,47,1,1,1,1,1
9,43,0,7,7,38,1,1,1,1,1
9,44,1,4,4,43,1,1,1,1,1
9,92,1,9,4,90,3,1,1,1,1
8,97,1,7,8,95,3,1,1,1,1
3,47,0,7,3,24,1,1,1,1,1
1,61,1,7,6,35,1,1,1,1,1
8,81,1,9,4,75,2,1,1,1,1
7,46,0,7,8,37,1,1,1,1,1
5,61,0,4,7,46,1,1,1,1,1
7,85,1,9,7,80,3,1,1,1,1
4,69,1,9,9,55,2,1,1,1,1
9,76,0,5,9,71,2,1,1,1,1
2,55,0,8,2,32,1,1,1,1,1
9,54,0,9,8,51,2,1,1,1,1
9,44,0,5,7,43,1,1,1,1,1
5,42,0,4,2,23,1,1,1,1,1
1,62,1,8,9,37,1,1,1,1,1
7,49,0,9,0,40,1,1,1,1,1
4,44,0,6,4,24,1,1,1,1,1
9,62,1,5,3,60,2,1,1,1,1
6,54,0,4,7,44,1,1,1,1,1
3,57,0,4,5,34,1,1,1,1,1
6,64,0,4,9,51,2,1,1,1,1
6,47,1,8,4,39,1,1,1,1,1
5,70,0,7,8,57,2,1,1,1,1
2,60,0,6,5,36,1,1,1,1,1
2,41,0,8,2,16,1,1,1,1,1
7,61,0,8,5,52,2,1,1,1,1
2,47,1,9,3,25,1,1,1,1,1
6,62,1,5,4,51,2,1,1,1,1
5,71,0,6,5,56,2,1,1,1,1
4,47,0,4,8,27,1,1,1,1,1
7,43,0,8,2,33,1,1,1,1,1
8,69,0,6,0,60,2,1,1,1,1
4,58,0,5,1,39,1,1,1,1,1
1,62,0,7,7,41,1,1,1,1,1
1,57,0,6,3,35,1,1,1,1,1
1,92,1,4,6,67,2,1,1,1,1
1,68,0,8,1,39,1,1,1,1,1
5,62,1,7,9,51,2,1,1,1,1
4,72,1,5,7,56,2,1,1,1,1
9,91,0,4,9,93,3,1,1,1,1
3,86,1,7,8,68,2,1,1,1,1
7,57,1,9,6,49,1,1,1,1,1
8,93,1,9,9,88,3,1,1,1,1
6,83,0,5,0,72,2,1,1,1,1
1,72,1,4,1,44,1,1,1,1,1
8,46,1,8,8,41,1,1,1,1,1
3,90,0,5,9,69,2,1,1,1,1
8,67,0,7,6,66,2,1,1,1,1
4,40,1,4,2,20,1,1,1,1,1
8,95,0,9,4,92,3,1,1,1,1
1,78,0,9,0,53,2,1,1,1,1
3,73,1,6,9,50,2,1,1,1,1
6,78,1,4,2,70,2,1,1,1,1
9,58,1,7,3,51,2,1,1,1,1
2,70,0,7,3,45,1,1,1,1,1
1,52,1,6,6,25,1,1,1,1,1
3,96,1,7,4,75,2,1,1,1,1
4,63,0,4,8,45,1,1,1,1,1
5,44,0,9,6,29,1,1,1,1,1
3,62,0,5,1,43,1,1,1,1,1
2,58,0,9,7,38,1,1,1,1,1
2,40,1,9,1,16,1,1,1,1,1
7,72,1,4,6,61,2,1,1,1,1
9,98,1,7,4,95,3,1,1,1,1
2,89,0,6,9,65,2,1,1,1,1
7,95,1,6,5,85,3,1,1,1,1
7,72,0,8,3,66,2,1,1,1,1
7,71,0,6,4,61,2,1,1,1,1
3,98,0,6,4,79,2,1,1,1,1
7,67,1,7,6,59,2,1,1,1,1
1,76,0,5,3,52,2,1,1,1,1
1,80,1,5,4,56,2,1,1,1,1
5,51,1,7,3,37,1,1,1,1,1
2,48,1,6,3,29,1,1,1,1,1
9,89,0,4,7,84,3,1,1,1,1
7,94,1,9,4,87,3,1,1,1,1
4,50,1,9,8,36,1,1,1,1,1
4,72,0,5,4,56,2,1,1,1,1
2,58,1,7,7,34,1,1,1,1,1
5,93,0,4,2,77,2,1,1,1,1
4,96,1,6,6,80,3,1,1,1,1
1,81,0,7,0,59,2,1,1,1,1
8,73,0,5,4,68,2,1,1,1,1
3,46,0,4,1,26,1,1,1,1,1
6,70,0,4,7,57,2,1,1,1,1
4,91,0,5,5,72,2,1,1,1,1
9,41,1,4,4,36,1,1,1,1,1
7,58,1,9,2,51,2,1,1,1,1
9,77,1,5,0,76,2,1,1,1,1
3,71,1,9,9,51,2,1,1,1,1
1,49,0,7,9,28,1,1,1,1,1
5,80,0,8,9,69,2,1,1,1,1
3,47,1,6,9,30,1,1,1,1,1
6,65,0,7,7,56,2,1,1,1,1
8,69,1,9,4,64,2,1,1,1,1
4,50,0,6,8,33,1,1,1,1,1
5,80,0,6,6,67,2,1,1,1,1
5,59,1,9,0,45,1,1,1,1,1
4,99,1,9,0,84,3,1,1,1,1
4,59,0,5,6,40,1,1,1,1,1
4,48,1,8,6,33,1,1,1,1,1
4,47,1,9,8,31,1,1,1,1,1
4,99,1,6,1,81,3,1,1,1,1
5,54,1,6,6,38,1,1,1,1,1
2,73,0,7,1,48,1,1,1,1,1
2,63,0,8,9,39,1,1,1,1,1
9,72,0,8,9,71,2,1,1,1,1
2,80,0,6,1,55,2,1,1,1,1
6,80,1,8,4,70,2,1,1,1,1
2,84,1,7,8,65,2,1,1,1,1
5,79,1,5,8,65,2,1,1,1,1
4,66,0,6,9,49,1,1,1,1,1
7,60,0,4,0,49,1,1,1,1,1
7,44,0,6,6,35,1,1,1,1,1
6,74,0,6,9,62,2,1,1,1,1
5,60,1,5,9,48,1,1,1,1,1
1,43,1,9,2,18,1,1,1,1,1
3,88,1,9,9,70,2,1,1,1,1
9,87,0,4,9,83,3,1,1,1,1
1,55,0,4,0,29,1,1,1,1,1
5,96,0,4,1,79,2,1,1,1,1
2,70,0,9,5,49,1,1,1,1,1
4,65,0,5,9,49,1,1,1,1,1
1,91,0,8,1,63,2,1,1,1,1
3,74,1,4,1,50,2,1,1,1,1
7,45,0,8,3,36,1,1,1,1,1
3,72,0,7,2,53,2,1,1,1,1
4,60,0,5,7,39,1,1,1,1,1
2,55,1,8,7,32,1,1,1,1,1
3,86,1,9,5,69,2,1,1,1,1
9,78,0,9,3,74,2,1,1,1,1
3,73,1,4,6,55,2,1,1,1,1
5,81,1,4,8,72,2,1,1,1,1
2,96,1,8,1,72,2,1,1,1,1
4,99,0,9,5,86,3,1,1,1,1
7,54,1,8,6,47,1,1,1,1,1
7,45,1,7,0,34,1,1,1,1,1
3,41,1,5,5,24,1,1,1,1,1
5,63,0,9,7,51,2,1,1,1,1
1,95,1,6,6,73,2,1,1,1,1
1,88,0,9,1,68,2,1,1,1,1
5,67,1,7,1,52,2,1,1,1,1
9,40,0,9,3,38,1,1,1,1,1
