Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index
3,63,1,9,5,3
4,78,0,6,3,3
2,60,0,4,0,2
2,80,0,9,2,3
7,48,0,8,9,2
1,81,0,6,6,3
7,81,0,6,1,4
1,41,0,7,3,1
6,43,0,5,5,2
3,47,0,9,4,2
8,71,0,8,5,4
6,53,1,4,4,2
2,88,0,9,8,4
8,52,0,4,1,3
5,60,0,7,3,3
8,63,0,9,0,3
8,89,0,4,6,5
6,57,1,9,0,3
2,84,1,6,5,4
8,79,1,9,9,4
6,65,0,8,9,3
6,71,0,9,8,3
8,83,1,4,1,4
1,96,0,8,0,4
2,94,0,4,9,4
9,95,1,5,2,5
8,92,0,5,5,5
7,72,0,8,6,4
7,91,0,5,7,5
5,70,0,5,3,3
2,57,0,6,7,2
6,74,0,4,6,4
3,51,0,5,7,2
4,90,1,8,4,4
2,64,1,6,9,3
2,84,0,5,6,3
8,70,0,9,3,4
8,49,1,8,0,3
6,86,1,4,2,4
5,91,1,9,9,5
8,73,1,5,8,4
4,90,1,8,3,4
4,42,1,9,4,2
5,85,1,8,2,4
1,78,0,7,5,3
1,47,1,9,3,2
2,71,1,8,4,3
8,82,1,9,6,5
7,68,0,7,6,3
9,61,0,4,8,3
5,59,0,4,1,3
2,45,1,6,3,2
7,82,1,9,7,4
8,88,1,7,3,5
7,68,0,8,2,3
7,81,0,6,9,4
5,95,0,9,5,5
2,56,0,6,2,2
6,70,0,9,1,3
4,92,0,4,8,4
2,73,1,8,2,3
9,77,0,7,0,4
7,96,0,4,8,5
6,76,0,6,4,4
5,43,0,5,6,2
3,41,1,6,1,1
4,51,1,5,0,2
3,74,0,9,5,3
8,45,1,4,4,2
3,95,1,9,9,4
7,85,1,7,5,4
7,47,1,8,1,2
7,60,1,5,6,3
7,92,1,8,0,5
2,97,1,9,7,4
3,85,0,4,6,4
9,74,1,4,6,4
3,87,0,9,5,4
2,54,1,9,9,2
9,46,1,4,4,3
9,54,1,7,8,3
4,84,0,5,2,4
9,45,1,8,8,3
3,86,0,6,4,4
7,56,1,9,7,3
7,43,1,9,2,2
8,61,0,4,6,3
4,71,1,8,9,3
3,98,1,8,3,4
3,61,1,7,4,3
5,66,0,5,3,3
1,85,1,7,8,3
3,54,1,7,6,2
6,99,1,8,5,5
3,83,0,5,5,4
5,90,1,5,9,4
9,61,0,5,6,3
2,67,1,4,4,2
2,81,1,5,9,4
6,77,0,8,2,4
6,99,0,4,2,5
8,96,0,6,6,5
2,48,0,9,9,2
9,73,0,7,0,4
2,75,1,5,3,3
1,48,1,6,9,2
2,54,0,5,7,2
7,84,1,7,3,4
8,59,1,8,0,3
5,47,0,8,4,2
6,97,0,7,0,5
1,67,0,6,8,3
6,90,1,4,7,4
8,58,0,9,6,3
3,96,1,9,4,4
1,55,0,9,3,2
4,50,0,4,6,2
1,81,0,5,2,3
8,47,0,7,7,2
5,72,1,7,4,3
1,49,1,4,4,1
8,57,1,6,0,3
9,74,0,9,9,4
2,82,1,7,7,4
9,89,1,8,6,5
8,42,1,8,0,2
7,79,0,7,3,4
3,66,1,9,3,3
2,98,0,9,8,4
7,67,0,9,9,3
5,85,1,6,1,4
6,45,1,8,3,2
4,86,0,6,9,4
2,53,0,4,2,2
9,46,0,5,9,3
3,49,1,9,4,2
7,54,0,4,6,3
8,70,0,5,4,4
2,68,0,8,4,3
6,81,1,5,3,4
8,93,0,5,8,5
7,56,0,7,5,3
3,98,0,5,9,4
1,90,0,7,5,4
6,68,0,5,5,3
8,88,1,7,5,5
6,83,1,8,0,4
5,54,0,8,5,3
8,65,0,5,3,3
2,51,0,6,1,2
1,64,0,8,5,2
1,80,0,4,0,3
4,44,0,4,0,2
6,43,1,7,4,2
9,83,0,6,5,5
1,87,0,9,1,4
1,80,1,7,9,3
5,96,1,5,7,5
5,70,1,8,3,3
5,42,1,6,3,2
6,92,0,7,9,5
8,42,1,7,4,2
3,65,1,4,9,3
9,89,1,5,3,5
1,56,0,7,4,2
4,99,0,4,9,5
9,49,0,6,2,3
8,41,1,7,7,2
9,63,0,9,5,4
1,50,1,9,7,2
9,63,1,4,4,3
3,74,1,9,6,3
9,62,1,5,9,3
1,71,0,8,6,3
1,62,0,9,5,2
9,73,0,6,9,4
6,80,0,7,3,4
4,58,1,4,5,3
7,41,1,7,8,2
5,99,1,8,3,5
7,90,1,7,5,5
8,41,1,7,5,2
8,54,0,4,2,3
1,95,0,8,3,4
8,60,1,6,2,3
6,74,1,4,2,4
4,44,0,8,9,2
8,82,0,8,3,4
3,66,1,7,3,3
4,63,0,5,5,3
6,46,0,5,3,2
7,45,1,6,5,2
4,85,1,7,1,4
4,72,0,5,3,3
7,97,0,4,1,5
6,88,1,6,7,4
8,56,0,7,8,3
1,85,0,9,6,4
7,81,0,4,5,4
7,69,1,5,7,4
7,47,0,5,3,2
7,79,0,5,9,4
8,85,1,5,1,4
9,46,1,8,3,2
9,45,0,9,4,2
2,43,1,6,8,2
7,40,1,6,4,2
7,54,0,5,8,3
4,70,1,6,8,3
9,64,0,9,7,3
8,86,0,4,4,4
1,72,1,4,1,3
2,91,0,6,4,4
2,74,0,5,0,3
8,94,0,7,7,5
1,44,0,9,1,1
4,44,0,5,6,2
5,75,1,8,1,4
9,56,1,7,4,3
7,92,0,9,9,5
8,91,0,8,6,5
9,53,1,6,5,3
7,97,0,8,4,5
5,68,0,6,5,3
5,47,0,8,1,2
6,73,1,7,9,4
5,79,0,8,0,4
9,40,1,5,0,2
3,68,0,6,7,3
3,75,0,4,2,3
7,90,1,8,2,5
7,76,1,6,8,4
6,68,0,4,5,3
3,44,0,6,3,1
7,92,0,6,3,5
5,71,1,4,6,3
7,99,0,4,5,5
2,91,1,7,1,4
6,63,0,9,8,3
8,58,0,8,1,3
1,51,0,8,7,2
4,91,0,6,3,4
1,40,0,5,9,1
1,46,0,5,0,1
8,56,0,9,0,3
7,73,1,6,8,4
1,82,0,7,3,3
2,46,0,4,0,1
4,56,0,6,2,2
1,98,0,8,2,4
3,42,1,5,6,2
8,68,1,5,5,3
8,61,0,5,7,3
8,77,0,7,6,4
6,93,1,8,0,5
6,82,1,7,2,4
5,68,1,4,8,3
9,89,0,6,3,5
4,89,1,6,2,4
7,93,1,5,4,5
1,81,0,5,7,3
9,44,0,4,0,2
7,69,0,7,1,3
9,62,1,9,6,4
7,94,1,9,0,5
2,60,1,9,4,2
6,95,1,8,9,5
4,65,0,4,7,3
3,93,1,6,5,4
2,86,0,6,2,3
6,60,1,7,6,3
8,59,1,4,2,3
6,62,1,8,4,3
9,43,0,4,6,2
5,60,1,4,1,3
2,60,0,7,9,2
8,40,0,8,3,2
9,54,0,9,1,3
4,56,0,6,6,2
6,90,1,5,2,4
8,53,1,9,8,3
9,98,0,8,5,5
5,58,0,6,0,3
6,89,1,9,9,4
4,99,1,7,7,4
5,73,0,8,6,4
7,45,1,8,0,2
9,84,1,6,2,5
6,88,1,6,2,4
6,45,0,4,2,2
8,92,0,4,6,5
4,93,0,8,5,4
3,44,0,5,1,1
7,46,0,7,4,2
5,72,1,6,5,3
2,52,1,4,1,2
2,90,1,7,0,4
6,93,0,9,3,4
8,40,1,9,3,2
1,52,0,8,3,2
6,82,0,6,0,4
2,66,0,9,2,3
2,46,0,6,6,2
7,91,0,4,3,5
1,42,0,9,1,1
6,97,1,5,7,5
7,64,0,9,0,3
8,72,1,6,8,4
7,79,0,5,4,4
6,56,1,7,1,3
9,84,0,9,3,5
3,53,0,6,2,2
6,76,1,9,6,4
4,97,0,9,5,4
2,95,0,6,8,4
1,93,1,5,3,4
1,62,1,4,2,2
3,98,0,9,6,5
4,63,1,8,5,3
2,68,1,7,4,3
1,77,0,6,9,3
4,98,1,9,6,5
7,93,0,4,4,5
6,66,1,6,8,3
6,77,0,9,3,4
9,92,0,7,0,5
2,79,0,8,9,3
4,84,1,6,4,4
5,89,0,9,0,4
1,62,1,5,0,2
8,70,0,4,0,4
8,75,0,8,0,4
6,56,0,6,7,3
5,76,1,9,1,4
8,42,0,8,8,2
3,75,0,5,6,3
3,94,1,6,2,4
2,44,0,8,8,2
5,85,0,6,3,4
3,54,1,6,6,2
3,91,1,8,2,4
6,88,1,6,4,4
8,45,0,5,3,2
2,98,1,8,5,4
4,49,0,9,8,2
7,93,0,8,4,5
1,71,1,5,0,3
1,62,1,5,4,2
7,87,0,5,4,4
7,56,1,9,8,3
1,85,1,9,7,4
1,59,0,6,4,2
4,83,1,6,4,4
5,80,1,7,1,4
5,54,1,6,8,2
4,83,0,5,3,4
8,85,1,7,6,4
7,97,1,5,9,5
9,61,0,4,5,3
7,89,0,9,4,5
1,91,0,8,4,4
7,45,0,4,6,2
1,43,1,9,1,1
7,97,0,9,8,5
8,62,0,5,1,3
9,83,1,6,8,4
3,84,0,8,3,4
4,58,0,6,9,2
4,93,1,6,9,4
9,84,0,8,5,5
7,70,0,8,0,3
3,83,1,4,4,4
5,91,1,5,5,4
7,42,1,6,8,2
8,67,1,5,8,4
1,42,1,5,8,1
2,53,1,7,2,2
7,57,1,4,3,3
2,66,1,6,7,3
7,90,1,9,7,5
9,99,1,8,1,5
2,49,1,8,7,2
7,88,1,5,6,4
4,54,0,4,8,2
2,58,1,4,4,2
7,48,1,6,1,2
5,43,1,6,4,2
1,54,1,5,1,2
5,90,1,5,4,4
3,87,0,5,8,4
7,47,0,7,6,2
6,88,0,4,6,4
8,92,0,5,0,5
5,40,1,4,8,2
2,46,0,9,5,2
9,92,0,8,6,5
8,70,1,8,1,4
6,57,0,4,0,3
7,51,0,9,3,3
9,87,1,8,8,5
7,69,1,8,8,4
3,72,0,8,2,3
6,98,1,6,0,5
7,86,0,9,1,4
2,46,1,6,8,2
3,67,0,4,8,3
4,88,0,4,0,4
6,42,0,7,8,2
1,82,1,6,0,3
9,45,1,4,9,3
5,70,0,6,3,3
7,77,1,7,4,4
9,54,1,4,7,3
9,46,0,4,4,2
1,82,1,4,4,3
1,69,1,4,3,3
3,66,0,5,8,3
6,56,0,9,7,3
2,94,1,9,8,4
1,57,1,6,6,2
1,61,1,6,6,2
5,95,0,6,4,5
4,92,1,7,9,4
1,65,1,5,0,2
4,90,1,6,5,4
3,66,1,6,9,3
2,79,1,4,5,3
9,63,1,4,9,3
1,91,0,4,3,4
7,47,0,6,1,2
4,60,0,4,0,2
5,68,1,6,2,3
5,82,1,7,8,4
1,60,0,7,0,2
6,42,0,8,4,2
9,70,0,5,9,4
2,94,0,4,5,4
7,66,0,9,8,4
6,85,1,4,0,4
5,66,1,5,4,3
4,48,1,5,0,2
4,96,1,8,1,4
6,72,1,5,1,4
4,72,0,6,4,3
5,65,0,4,9,3
6,67,1,5,3,3
5,83,0,6,5,4
7,82,1,5,4,4
9,70,1,9,1,4
7,92,0,6,8,5
7,40,1,7,9,2
4,59,1,6,7,3
1,51,1,8,8,2
8,56,0,6,5,3
4,54,0,5,4,2
1,73,1,7,4,3
5,89,1,7,1,4
8,55,0,6,3,3
4,43,0,5,1,2
8,47,0,7,1,2
8,73,0,9,7,4
3,85,1,6,3,4
9,64,1,6,3,4
3,54,1,6,6,2
1,67,0,7,3,2
2,48,0,4,8,1
6,41,1,5,8,2
2,56,0,8,2,2
6,97,1,8,5,5
1,49,0,5,6,2
1,48,1,4,2,1
5,70,1,5,3,3
9,41,1,6,0,2
8,63,1,9,8,4
3,58,0,5,6,2
3,56,1,5,9,2
1,82,1,9,6,3
3,88,1,7,8,4
1,49,1,8,5,2
8,89,0,8,7,5
1,94,1,6,4,4
5,67,1,9,7,3
9,77,0,6,9,4
7,87,1,7,0,4
4,67,1,6,2,3
9,98,1,9,3,5
9,89,1,9,8,5
2,91,0,4,7,4
6,89,0,7,7,4
4,40,0,9,1,2
8,99,0,9,6,5
7,42,0,7,2,2
7,54,0,5,5,3
9,91,1,5,3,5
5,49,1,4,5,2
6,60,1,9,3,3
1,76,1,7,2,3
6,54,0,7,1,2
2,62,1,5,3,2
6,53,1,8,9,3
9,54,0,8,1,3
8,49,1,9,6,3
9,95,1,5,0,5
8,48,0,9,0,2
3,83,1,6,4,4
8,78,1,7,6,4
6,44,0,9,0,2
6,64,1,4,3,3
6,95,1,8,4,5
3,81,1,9,1,3
1,96,1,6,6,4
4,65,1,7,3,3
6,47,0,6,7,2
2,61,1,9,0,2
7,91,1,7,9,5
7,64,1,7,0,3
4,87,0,5,0,4
4,51,0,5,3,2
1,48,0,4,0,2
2,49,1,4,4,2
9,87,1,6,5,5
8,49,1,5,6,3
8,48,1,7,7,3
9,65,1,5,7,4
7,74,0,7,1,4
9,66,1,5,3,4
2,99,1,7,6,4
6,70,0,6,8,4
3,58,0,5,8,2
6,82,0,8,2,4
3,77,0,8,6,3
8,45,0,7,3,2
4,54,1,6,8,2
6,68,1,7,6,4
9,86,1,6,5,5
2,84,1,4,8,4
2,93,1,5,6,4
7,44,0,6,7,2
2,53,1,7,4,2
2,92,1,4,3,4
4,41,0,7,0,2
9,62,0,8,7,3
8,83,1,8,5,4
2,91,1,5,3,4
8,85,0,9,2,4
4,58,1,5,4,2
2,63,0,4,3,2
7,59,1,8,6,3
6,86,0,6,5,4
5,66,0,8,2,3
1,91,0,9,9,4
2,63,1,5,0,2
8,56,0,7,6,3
1,64,0,4,4,2
3,85,1,9,0,4
2,94,1,8,0,4
5,70,1,6,5,3
4,67,0,9,3,3
7,89,0,6,7,4
5,98,0,6,1,5
8,67,1,4,3,4
4,61,1,6,7,3
6,95,0,6,7,5
4,98,1,8,4,4
2,44,1,4,2,1
1,93,0,7,3,4
1,83,0,7,2,3
8,81,1,6,1,4
4,47,0,9,3,2
5,77,1,5,8,4
8,67,1,4,5,3
7,96,0,5,3,5
8,86,0,4,0,4
8,51,1,4,6,2
6,96,1,8,1,5
2,64,0,6,5,3
6,77,1,8,9,4
1,83,1,9,0,3
1,54,1,5,6,2
3,83,1,5,3,3
3,80,1,7,2,4
5,90,0,9,9,4
1,92,1,9,6,4
6,73,1,8,2,4
7,99,0,8,7,5
3,84,0,9,3,4
4,52,0,8,2,2
3,47,1,7,6,2
1,98,1,8,6,4
8,52,0,8,8,3
2,75,0,9,9,3
1,45,0,9,6,2
8,77,0,8,5,4
7,71,0,8,2,4
7,60,1,9,3,3
4,83,0,5,7,4
9,83,1,6,5,5
6,88,1,5,8,4
2,98,0,8,7,4
1,46,0,4,7,1
1,65,0,4,9,2
9,54,0,7,9,3
4,95,0,5,6,4
5,88,1,9,9,4
3,81,0,7,0,3
4,62,0,7,4,3
8,91,1,4,6,5
4,77,0,5,9,3
9,80,0,6,8,4
9,54,0,9,3,3
6,87,1,5,7,4
2,92,0,7,0,4
7,79,0,8,3,4
9,55,0,7,3,3
6,71,0,5,1,3
3,76,1,4,2,3
7,57,0,5,2,3
5,59,1,6,8,3
1,85,0,9,6,3
3,41,0,9,1,2
5,94,0,8,8,5
7,62,1,8,7,3
3,69,0,7,5,3
6,42,0,5,5,2
5,85,1,9,1,4
1,78,0,4,2,3
6,86,0,6,5,4
8,88,0,7,2,5
1,40,0,5,6,1
2,80,1,4,4,3
4,61,1,5,3,3
2,68,1,4,7,3
9,53,0,5,1,3
8,87,0,5,2,5
8,67,0,9,9,4
4,60,0,7,3,3
5,84,1,5,9,4
4,71,0,5,5,3
9,45,1,7,4,3
2,93,0,7,4,4
8,40,0,8,6,2
2,60,1,8,7,2
1,96,0,9,5,4
3,43,1,7,2,2
9,42,1,6,3,2
3,88,0,9,0,4
9,69,1,4,4,4
7,70,1,7,9,4
1,73,0,8,7,3
5,58,1,5,2,3
9,59,1,7,9,3
3,62,0,7,3,2
9,93,1,8,3,5
5,98,0,8,5,5
9,79,1,6,8,4
6,64,0,9,9,3
9,54,0,8,2,3
7,77,0,8,3,4
7,62,0,8,5,3
8,91,0,9,5,5
7,41,1,5,6,2
9,96,0,7,0,5
9,96,0,7,8,5
6,54,1,8,1,3
7,91,0,9,3,5
2,83,1,6,2,3
9,74,1,8,2,4
1,49,0,9,4,2
1,53,1,9,6,2
3,66,1,6,6,3
6,93,1,9,6,5
5,53,0,7,2,3
2,74,1,6,8,3
9,72,0,6,5,4
4,91,0,4,9,4
4,40,1,6,7,2
5,73,0,6,0,3
8,58,1,5,3,3
4,63,1,7,6,3
5,81,0,8,8,4
4,43,0,4,2,2
6,75,0,6,5,4
3,52,1,5,7,2
8,97,1,5,2,5
6,71,1,9,5,4
5,48,0,8,8,2
2,78,1,8,8,3
7,55,1,7,5,3
2,89,1,9,4,4
1,42,1,6,0,1
7,91,0,5,2,5
5,59,1,4,2,3
1,49,0,7,3,2
4,95,1,6,4,4
4,97,1,9,7,4
7,97,1,8,8,5
9,61,0,9,6,4
2,87,0,6,9,3
1,42,0,9,5,1
2,50,1,8,2,2
7,64,1,6,8,3
6,81,0,4,9,4
4,87,1,7,0,4
1,47,1,9,8,2
1,48,0,8,2,1
5,54,1,4,8,2
1,71,1,5,9,3
7,92,1,4,0,5
1,42,0,4,7,1
1,43,1,4,5,1
2,69,0,8,8,3
3,52,1,5,3,2
1,83,0,7,4,3
9,60,0,4,5,3
8,80,0,8,8,4
5,96,0,8,5,5
2,85,1,7,8,4
5,58,0,6,1,3
6,78,1,5,3,4
1,87,1,5,2,3
4,61,0,9,3,3
9,59,1,4,0,3
2,76,1,6,1,3
5,70,1,5,3,3
1,49,1,9,9,2
4,57,0,4,3,2
4,82,1,6,4,4
6,78,1,8,8,4
9,85,1,4,0,5
3,59,1,6,7,2
9,57,1,7,2,3
6,50,0,5,8,2
7,61,1,4,7,3
2,98,0,9,7,4
6,83,1,8,8,4
6,57,0,9,3,3
2,97,1,4,4,4
2,73,1,5,6,3
2,62,0,5,1,2
1,40,0,6,6,1
5,94,0,9,2,5
8,49,1,9,5,3
2,92,0,8,5,4
5,40,0,6,5,2
8,77,0,8,9,4
5,78,1,4,1,3
2,88,1,4,8,4
3,48,1,9,7,2
6,70,0,6,6,3
5,46,1,7,8,2
4,56,1,5,3,2
4,74,1,6,1,3
5,87,1,6,3,4
2,76,0,4,9,3
9,91,1,5,2,5
2,57,0,6,1,2
2,72,0,4,1,3
9,43,0,4,7,3
3,62,0,9,4,3
7,50,0,9,5,3
4,91,0,6,7,4
6,48,1,6,6,2
4,69,0,4,6,3
7,47,1,9,6,2
1,79,0,6,6,3
3,44,1,5,7,2
3,51,0,4,0,2
1,40,1,4,2,1
6,54,1,6,0,3
9,64,0,6,7,3
8,57,0,6,1,3
7,77,0,5,6,4
8,81,0,4,5,4
6,85,1,7,0,4
9,92,1,5,5,5
3,65,0,5,8,3
9,79,0,9,2,4
4,98,1,4,6,5
7,42,0,7,3,2
9,93,1,4,0,5
2,61,0,5,6,2
2,65,0,6,0,2
9,58,1,4,3,3
3,83,1,4,8,4
9,83,0,6,4,5
5,86,1,7,6,4
6,99,0,7,6,5
2,78,1,4,2,3
8,98,0,6,7,5
9,75,0,9,0,4
2,60,0,4,3,2
6,80,1,6,9,4
6,93,1,5,3,4
8,87,1,9,1,5
5,65,1,6,5,3
9,52,0,4,0,3
1,75,1,8,2,3
9,63,1,7,8,4
7,80,1,4,9,4
4,65,0,6,5,3
3,60,1,9,1,2
6,57,1,9,8,3
1,54,0,6,1,2
3,54,0,7,6,2
2,45,0,4,0,1
9,82,0,9,4,4
3,70,0,9,6,3
2,67,0,8,2,3
4,47,0,5,3,2
2,68,1,8,4,3
1,60,0,5,2,2
6,56,0,9,5,3
8,95,0,5,2,5
2,96,0,4,7,4
9,88,0,9,6,5
3,63,1,9,0,3
8,97,1,5,1,5
8,99,1,6,3,5
3,89,1,5,4,4
3,75,1,5,9,3
6,70,1,7,3,3
1,86,1,7,3,4
4,73,0,4,8,3
1,41,0,4,3,1
3,81,0,6,3,4
9,42,0,7,3,2
5,69,0,8,1,3
5,47,0,4,7,2
4,91,1,4,3,4
3,46,0,7,4,2
5,51,0,7,7,2
4,97,0,6,3,4
8,58,1,7,4,3
4,65,1,5,4,3
8,67,1,9,5,4
6,54,0,8,6,3
5,53,0,9,2,3
4,87,0,5,9,4
4,98,1,5,2,4
4,53,1,9,8,2
9,42,0,5,0,2
4,89,1,4,9,4
9,68,0,9,7,4
6,99,1,5,9,5
7,93,1,4,2,5
3,45,1,7,4,2
8,88,0,8,2,5
3,62,1,8,9,3
1,67,0,5,0,3
5,53,0,8,9,2
2,53,0,4,4,2
6,59,1,7,7,3
9,52,1,5,4,3
1,66,1,6,3,2
4,99,0,9,8,5
1,74,1,8,0,3
1,84,1,8,4,4
8,95,0,5,0,5
2,41,0,9,5,1
1,80,0,9,9,3
8,84,1,8,8,5
4,79,1,8,1,3
3,87,0,6,3,4
4,63,1,9,7,3
5,68,0,4,2,3
1,42,1,5,6,1
1,84,0,5,6,4
3,43,1,6,1,2
6,89,0,6,9,4
1,41,0,4,3,1
2,59,0,7,0,2
7,93,1,5,7,5
1,92,1,9,9,4
7,54,1,8,9,3
4,88,0,4,8,4
6,71,0,5,0,3
8,81,0,9,6,4
9,40,0,4,0,2
6,77,0,7,0,4
9,74,0,9,8,4
4,90,0,5,9,4
6,46,0,8,9,2
8,84,0,9,5,4
9,52,1,5,0,3
3,88,0,4,6,4
2,40,1,7,2,1
6,53,0,9,9,3
4,68,1,4,3,3
1,97,0,4,3,4
8,42,1,6,7,2
9,85,0,4,0,4
9,63,0,9,7,4
2,40,0,7,8,1
9,87,1,8,6,5
7,49,0,6,0,3
5,52,1,4,6,2
7,75,1,9,5,4
9,48,1,5,4,3
8,53,1,6,4,3
6,75,1,7,0,4
4,49,0,5,5,2
1,79,1,7,3,3
6,62,1,5,0,3
3,74,1,8,7,3
6,94,1,7,7,5
6,46,0,5,3,2
4,81,0,7,6,4
2,74,0,6,2,3
9,41,1,7,7,2
2,54,1,9,6,2
3,48,1,7,4,2
1,86,0,5,4,3
7,56,1,7,8,3
1,78,0,8,5,3
9,91,1,4,5,5
1,57,1,6,1,2
5,54,0,9,4,2
7,57,1,5,3,3
3,63,0,7,9,3
9,62,1,7,2,4
8,51,0,7,8,3
3,62,1,6,6,3
5,60,1,9,3,3
7,65,1,4,8,3
4,47,1,8,8,2
5,69,1,9,6,3
3,73,0,8,4,3
9,41,0,9,8,2
9,44,1,5,6,3
7,70,0,4,8,4
2,72,0,4,2,3
7,93,0,6,8,5
7,43,0,9,0,2
5,45,1,7,4,2
9,62,0,4,1,3
3,84,0,9,0,4
4,58,1,7,2,3
1,82,1,6,6,3
6,84,1,9,2,4
4,47,1,9,9,2
1,78,1,5,9,3
2,52,1,9,8,2
3,40,1,5,2,1
9,45,1,7,5,3
8,46,0,7,1,3
7,87,1,4,7,4
4,66,0,6,9,3
1,54,1,5,4,2
8,91,1,4,1,5
4,73,0,8,6,3
3,97,1,4,2,4
9,96,1,7,4,5
4,62,0,8,8,3
4,87,0,4,0,4
9,88,0,9,1,5
2,63,0,6,4,2
5,54,0,5,3,2
4,74,0,9,0,3
9,43,1,8,6,3
5,83,1,6,8,4
9,76,1,4,0,4
9,56,1,9,7,3
2,70,1,7,8,3
9,77,0,7,1,4
3,49,0,6,0,2
4,93,1,7,5,4
1,89,0,5,6,4
1,66,1,6,1,2
1,81,0,6,4,3
9,45,1,7,4,3
8,95,1,6,6,5
5,45,1,4,0,2
5,91,0,8,9,4
9,54,0,9,7,3
3,43,1,8,4,2
3,96,0,9,2,4
7,87,1,7,8,4
9,93,1,5,2,5
6,95,0,5,6,4
2,79,1,7,9,3
1,46,1,7,6,1
2,90,1,6,9,4
1,97,0,5,7,4
9,88,1,8,9,5
8,92,1,7,7,5
7,84,1,8,3,4
3,86,1,9,0,4
8,65,0,8,3,4
2,97,1,5,5,4
2,70,1,9,9,3
3,41,0,8,5,1
7,67,0,6,5,3
1,81,0,6,6,3
8,52,0,5,0,3
7,57,0,6,9,3
4,69,0,7,0,3
5,94,1,9,6,4
1,50,1,5,3,2
4,52,0,9,5,2
1,90,1,8,5,4
1,63,0,7,8,2
1,96,1,5,1,4
7,68,0,8,3,4
7,95,0,8,3,5
4,93,1,8,6,4
2,44,0,8,0,2
3,74,1,8,4,3
8,58,0,5,3,3
8,94,0,6,1,5
6,52,1,8,4,3
9,44,0,7,8,2
9,83,1,5,7,4
4,53,1,4,8,2
1,77,1,6,6,3
1,61,1,7,9,2
5,48,1,8,6,2
2,88,0,5,1,4
6,79,0,5,2,4
7,65,1,8,9,3
1,84,0,7,7,3
6,44,1,5,1,2
8,68,0,9,6,4
5,93,1,6,5,4
7,61,0,7,9,3
6,88,1,8,3,4
4,42,0,7,3,2
7,67,1,9,2,3
9,77,1,7,5,4
7,53,0,4,2,3
5,86,1,8,8,4
7,53,1,6,3,3
3,82,0,8,3,4
2,50,0,4,1,2
5,48,1,8,1,2
4,77,1,8,6,4
5,86,1,6,4,4
8,83,1,4,2,4
4,45,0,8,5,2
9,40,1,9,5,2
7,64,1,8,0,3
7,55,0,5,2,3
8,91,0,8,4,5
6,54,1,6,6,3
8,73,0,5,3,4
3,56,0,9,7,2
1,42,0,9,2,1
6,42,1,9,5,2
1,76,1,4,5,3
9,56,1,9,8,3
2,94,0,7,3,4
2,88,1,6,6,4
7,91,1,4,9,5
2,77,1,5,0,3
8,40,0,7,0,2
6,46,1,4,1,2
7,65,1,6,3,3
7,86,1,5,5,4
6,78,1,6,3,4
9,58,0,6,5,3
9,91,1,5,1,5
7,93,1,9,8,5
9,69,0,8,2,4
3,82,0,6,6,4
3,94,0,9,0,4
1,53,0,5,7,2
5,52,0,6,3,2
4,59,1,8,4,3
2,65,0,5,6,2
9,66,0,4,2,3
3,64,0,4,8,3
8,48,1,9,8,2
6,80,1,4,7,4
5,87,1,7,0,4
1,51,0,6,1,2
4,49,1,6,1,2
3,45,0,5,2,2
1,89,0,7,1,4
5,73,1,6,0,3
6,98,1,5,4,5
2,91,1,8,5,4
3,80,0,6,6,4
6,58,1,9,9,3
4,45,1,6,6,2
9,41,1,8,1,2
5,54,1,8,6,3
4,56,1,6,1,2
2,55,0,8,1,2
6,67,0,5,5,3
2,60,1,6,5,3
7,47,0,6,7,2
3,49,0,4,4,2
9,49,0,9,4,3
5,89,1,6,9,4
8,49,0,4,0,2
6,48,1,8,3,2
8,67,0,9,0,4
3,63,1,9,9,3
3,58,0,8,4,2
5,72,0,5,7,3
3,43,1,4,0,1
8,95,1,6,2,5
8,42,0,4,0,2
2,81,1,8,5,3
4,51,1,8,9,2
1,57,1,5,0,2
4,62,1,9,9,3
4,59,0,9,2,3
9,45,1,8,4,3
3,92,0,4,4,4
2,73,0,9,1,3
9,81,1,6,2,4
9,41,1,6,8,2
1,69,1,4,0,2
6,48,1,5,0,2
8,66,0,6,1,4
3,81,0,4,7,3
9,73,1,4,5,4
2,79,0,8,3,3
6,63,1,9,6,3
1,88,0,8,5,4
7,56,0,9,8,3
3,68,0,5,5,3
7,75,1,5,1,4
4,89,1,5,2,4
9,51,0,4,8,3
5,70,1,4,6,3
3,88,1,8,5,4
8,48,0,6,4,3
6,58,1,9,2,3
2,85,1,9,3,4
3,85,0,5,0,3
8,56,0,9,4,3
7,41,0,7,6,2
6,79,0,5,1,4
1,44,1,9,7,1
9,98,1,8,9,5
3,78,0,9,5,3
5,93,0,4,9,4
7,87,1,8,2,4
7,55,1,8,1,3
3,56,1,8,7,2
4,93,0,7,3,4
7,66,0,7,6,3
8,46,0,9,6,3
2,91,0,5,9,4
9,47,1,9,8,3
7,47,0,9,9,2
8,62,0,9,7,3
6,71,1,4,7,4
6,82,0,8,6,4
9,86,1,6,9,5
4,57,0,5,4,2
5,77,1,5,8,4
9,93,1,8,6,5
1,51,1,5,2,2
4,54,0,8,5,2
7,67,0,5,2,3
9,94,0,9,5,5
6,77,0,4,7,4
8,89,0,5,8,5
9,95,0,5,1,5
4,70,1,6,5,3
