Hours Studied,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index,Performance Index Faixa,Sample Question Papers Practiced Faixa,Hours Studied Faixa,Extracurricular Activities Faixa,Sleep Hours Faixa
5,1,1,3,93,3,1,1,1,1
1,0,5,1,52,2,1,1,1,1
4,1,2,3,37,1,1,1,1,1
1,1,5,5,49,1,1,1,1,1
4,1,5,1,38,1,1,1,1,1
3,0,4,4,44,1,1,1,1,1
4,0,1,4,75,2,1,1,1,1
2,0,5,3,44,1,1,1,1,1
4,1,5,5,84,3,1,1,1,1
3,1,3,3,65,2,1,1,1,1
3,0,1,5,75,2,1,1,1,1
2,1,4,5,29,1,1,1,1,1
4,1,2,5,67,2,1,1,1,1
3,0,2,5,50,2,1,1,1,1
3,1,4,1,38,1,1,1,1,1
1,1,3,2,66,2,1,1,1,1
1,1,3,5,42,1,1,1,1,1
3,1,5,4,76,2,1,1,1,1
2,1,1,5,64,2,1,1,1,1
1,1,5,5,26,1,1,1,1,1
2,0,2,3,31,1,1,1,1,1
2,0,4,1,63,2,1,1,1,1
2,1,1,4,77,2,1,1,1,1
2,0,4,1,61,2,1,1,1,1
2,0,1,3,33,1,1,1,1,1
4,0,5,5,39,1,1,1,1,1
5,1,2,5,52,2,1,1,1,1
3,0,2,5,82,3,1,1,1,1
2,1,5,5,73,2,1,1,1,1
1,0,1,1,37,1,1,1,1,1
1,0,3,3,16,1,1,1,1,1
3,1,1,2,59,2,1,1,1,1
4,0,2,5,59,2,1,1,1,1
5,1,4,2,56,2,1,1,1,1
4,0,5,1,59,2,1,1,1,1
3,0,4,4,46,1,1,1,1,1
3,0,2,2,80,3,1,1,1,1
2,0,4,3,30,1,1,1,1,1
3,1,3,3,78,2,1,1,1,1
4,1,3,5,81,3,1,1,1,1
1,0,1,5,57,2,1,1,1,1
1,1,4,1,24,1,1,1,1,1
4,0,4,4,66,2,1,1,1,1
3,1,2,4,31,1,1,1,1,1
3,1,1,3,73,2,1,1,1,1
1,1,1,5,66,2,1,1,1,1
5,0,4,1,78,2,1,1,1,1
1,1,5,3,66,2,1,1,1,1
3,1,4,1,57,2,1,1,1,1
5,0,4,1,50,2,1,1,1,1
2,0,4,5,77,2,1,1,1,1
4,0,3,4,54,2,1,1,1,1
3,1,5,2,30,1,1,1,1,1
2,1,1,4,43,1,1,1,1,1
2,1,5,2,34,1,1,1,1,1
1,1,3,1,26,1,1,1,1,1
1,1,5,5,36,1,1,1,1,1
4,1,2,2,69,2,1,1,1,1
1,0,5,5,39,1,1,1,1,1
1,1,1,1,44,1,1,1,1,1
2,1,2,1,56,2,1,1,1,1
3,1,5,1,47,1,1,1,1,1
5,0,5,4,56,2,1,1,1,1
1,1,1,2,73,2,1,1,1,1
4,0,5,5,48,1,1,1,1,1
3,1,2,5,24,1,1,1,1,1
4,0,2,1,49,1,1,1,1,1
4,0,5,5,41,1,1,1,1,1
2,0,3,3,24,1,1,1,1,1
2,1,5,5,72,2,1,1,1,1
3,0,5,4,45,1,1,1,1,1
3,1,5,4,92,3,1,1,1,1
5,0,5,4,68,2,1,1,1,1
3,1,3,5,62,2,1,1,1,1
4,0,4,4,36,1,1,1,1,1
3,0,2,3,77,2,1,1,1,1
1,1,5,4,40,1,1,1,1,1
3,0,1,4,69,2,1,1,1,1
5,1,2,1,38,1,1,1,1,1
2,0,2,1,50,2,1,1,1,1
1,0,4,1,33,1,1,1,1,1
1,1,2,5,69,2,1,1,1,1
2,1,2,1,63,2,1,1,1,1
3,1,3,4,59,2,1,1,1,1
2,0,3,2,54,2,1,1,1,1
5,1,3,2,65,2,1,1,1,1
4,1,3,2,41,1,1,1,1,1
2,0,3,2,41,1,1,1,1,1
5,1,5,1,94,3,1,1,1,1
3,1,1,3,80,3,1,1,1,1
4,0,4,1,74,2,1,1,1,1
2,0,5,3,33,1,1,1,1,1
2,0,5,1,78,2,1,1,1,1
1,0,3,5,21,1,1,1,1,1
3,0,4,1,49,1,1,1,1,1
4,1,5,3,43,1,1,1,1,1
4,0,2,2,40,1,1,1,1,1
4,0,5,3,77,2,1,1,1,1
3,0,2,1,84,3,1,1,1,1
2,1,4,1,74,2,1,1,1,1
3,1,1,4,78,2,1,1,1,1
1,1,1,2,21,1,1,1,1,1
4,1,4,2,34,1,1,1,1,1
5,0,1,4,54,2,1,1,1,1
1,0,1,4,47,1,1,1,1,1
1,0,2,4,36,1,1,1,1,1
2,1,1,2,53,2,1,1,1,1
2,0,1,2,45,1,1,1,1,1
4,1,4,4,52,2,1,1,1,1
4,1,1,2,66,2,1,1,1,1
3,1,5,1,79,2,1,1,1,1
2,0,3,4,63,2,1,1,1,1
5,0,3,2,72,2,1,1,1,1
1,0,4,3,33,1,1,1,1,1
1,0,3,4,70,2,1,1,1,1
2,1,2,1,47,1,1,1,1,1
2,0,5,4,73,2,1,1,1,1
1,1,5,1,50,2,1,1,1,1
3,1,4,2,48,1,1,1,1,1
4,1,1,2,33,1,1,1,1,1
1,1,3,4,72,2,1,1,1,1
3,1,2,1,31,1,1,1,1,1
3,1,4,5,32,1,1,1,1,1
4,1,4,3,34,1,1,1,1,1
1,0,1,2,41,1,1,1,1,1
4,0,5,3,91,3,1,1,1,1
2,1,3,3,61,2,1,1,1,1
4,0,2,5,75,2,1,1,1,1
2,0,4,2,80,3,1,1,1,1
3,0,3,4,57,2,1,1,1,1
5,0,2,1,46,1,1,1,1,1
3,1,5,3,71,2,1,1,1,1
2,0,5,3,21,1,1,1,1,1
4,1,2,2,69,2,1,1,1,1
5,1,5,2,37,1,1,1,1,1
2,0,4,4,32,1,1,1,1,1
2,0,3,5,26,1,1,1,1,1
4,1,2,1,74,2,1,1,1,1
3,1,4,4,34,1,1,1,1,1
1,0,3,4,24,1,1,1,1,1
5,0,3,1,53,2,1,1,1,1
2,1,4,1,74,2,1,1,1,1
1,0,3,4,37,1,1,1,1,1
1,1,5,2,31,1,1,1,1,1
4,1,2,1,29,1,1,1,1,1
2,1,2,1,21,1,1,1,1,1
4,1,3,4,37,1,1,1,1,1
1,0,4,2,37,1,1,1,1,1
1,1,1,3,73,2,1,1,1,1
5,1,5,5,87,3,1,1,1,1
4,0,3,4,45,1,1,1,1,1
2,0,1,3,32,1,1,1,1,1
3,1,3,4,35,1,1,1,1,1
2,0,1,3,52,2,1,1,1,1
2,0,3,4,27,1,1,1,1,1
1,1,4,3,65,2,1,1,1,1
3,0,5,5,64,2,1,1,1,1
1,0,1,2,30,1,1,1,1,1
1,0,5,3,22,1,1,1,1,1
4,0,4,5,35,1,1,1,1,1
3,0,5,1,72,2,1,1,1,1
1,1,3,3,55,2,1,1,1,1
1,0,1,2,71,2,1,1,1,1
4,1,5,5,60,2,1,1,1,1
1,1,2,1,19,1,1,1,1,1
1,0,4,2,25,1,1,1,1,1
4,0,1,1,55,2,1,1,1,1
3,0,4,2,41,1,1,1,1,1
1,0,1,2,17,1,1,1,1,1
4,0,2,1,36,1,1,1,1,1
2,0,5,3,71,2,1,1,1,1
1,0,2,3,35,1,1,1,1,1
3,0,3,1,48,1,1,1,1,1
5,0,4,5,82,3,1,1,1,1
5,0,5,5,48,1,1,1,1,1
4,0,4,2,86,3,1,1,1,1
2,0,5,2,69,2,1,1,1,1
2,1,1,1,50,2,1,1,1,1
1,0,3,1,22,1,1,1,1,1
3,1,3,5,25,1,1,1,1,1
2,1,4,3,33,1,1,1,1,1
4,0,3,1,71,2,1,1,1,1
2,1,4,2,70,2,1,1,1,1
5,0,1,5,71,2,1,1,1,1
1,0,1,3,28,1,1,1,1,1
3,1,4,1,44,1,1,1,1,1
4,0,2,3,46,1,1,1,1,1
2,1,2,2,76,2,1,1,1,1
3,1,1,1,29,1,1,1,1,1
4,0,5,2,84,3,1,1,1,1
2,1,2,3,47,1,1,1,1,1
4,1,4,5,70,2,1,1,1,1
5,0,1,3,73,2,1,1,1,1
1,1,3,1,63,2,1,1,1,1
4,0,3,1,68,2,1,1,1,1
5,0,2,3,74,2,1,1,1,1
3,0,5,5,82,3,1,1,1,1
1,0,5,3,77,2,1,1,1,1
3,1,2,3,77,2,1,1,1,1
4,0,5,1,71,2,1,1,1,1
1,1,2,3,39,1,1,1,1,1
1,1,3,4,77,2,1,1,1,1
1,0,5,5,25,1,1,1,1,1
2,0,3,5,63,2,1,1,1,1
4,0,4,2,80,3,1,1,1,1
5,1,4,2,62,2,1,1,1,1
2,0,1,4,75,2,1,1,1,1
4,1,3,4,88,3,1,1,1,1
4,0,3,1,31,1,1,1,1,1
4,0,1,3,36,1,1,1,1,1
1,1,4,5,21,1,1,1,1,1
3,1,4,3,50,2,1,1,1,1
1,0,5,4,40,1,1,1,1,1
3,0,5,5,81,3,1,1,1,1
2,0,5,5,75,2,1,1,1,1
1,1,4,5,76,2,1,1,1,1
3,0,5,5,66,2,1,1,1,1
1,0,2,2,59,2,1,1,1,1
3,1,3,1,26,1,1,1,1,1
1,0,5,1,33,1,1,1,1,1
2,1,2,3,19,1,1,1,1,1
2,1,5,5,49,1,1,1,1,1
3,0,1,4,50,2,1,1,1,1
3,0,3,3,56,2,1,1,1,1
2,1,5,2,74,2,1,1,1,1
2,1,5,5,72,2,1,1,1,1
1,0,5,2,53,2,1,1,1,1
4,1,4,2,60,2,1,1,1,1
4,1,5,3,35,1,1,1,1,1
1,0,1,2,22,1,1,1,1,1
2,1,1,1,80,3,1,1,1,1
4,1,4,2,88,3,1,1,1,1
4,1,1,4,39,1,1,1,1,1
1,1,3,1,63,2,1,1,1,1
2,1,5,1,44,1,1,1,1,1
3,1,1,1,72,2,1,1,1,1
2,0,3,4,33,1,1,1,1,1
3,0,4,4,39,1,1,1,1,1
5,0,5,5,45,1,1,1,1,1
2,0,4,1,23,1,1,1,1,1
3,1,5,3,63,2,1,1,1,1
4,0,1,4,63,2,1,1,1,1
3,1,1,1,63,2,1,1,1,1
2,0,5,4,64,2,1,1,1,1
4,1,3,4,62,2,1,1,1,1
2,0,3,5,64,2,1,1,1,1
2,1,3,4,28,1,1,1,1,1
2,0,2,2,60,2,1,1,1,1
5,0,5,4,70,2,1,1,1,1
3,0,5,2,70,2,1,1,1,1
4,0,5,3,60,2,1,1,1,1
3,0,3,2,33,1,1,1,1,1
2,1,1,4,46,1,1,1,1,1
4,0,2,4,88,3,1,1,1,1
5,1,3,5,78,2,1,1,1,1
4,0,1,3,47,1,1,1,1,1
2,0,2,5,75,2,1,1,1,1
3,0,1,2,51,2,1,1,1,1
1,1,5,4,61,2,1,1,1,1
2,0,1,4,29,1,1,1,1,1
4,0,2,5,36,1,1,1,1,1
1,1,3,4,44,1,1,1,1,1
2,1,5,5,75,2,1,1,1,1
1,1,2,4,63,2,1,1,1,1
5,1,3,2,85,3,1,1,1,1
1,0,3,2,46,1,1,1,1,1
5,1,4,5,44,1,1,1,1,1
2,1,5,4,55,2,1,1,1,1
1,0,4,1,76,2,1,1,1,1
2,1,5,2,25,1,1,1,1,1
3,1,2,1,74,2,1,1,1,1
4,1,4,3,79,2,1,1,1,1
2,0,5,1,75,2,1,1,1,1
2,1,3,4,28,1,1,1,1,1
4,1,2,4,44,1,1,1,1,1
3,1,4,3,72,2,1,1,1,1
2,0,1,3,72,2,1,1,1,1
4,0,5,5,94,3,1,1,1,1
4,1,5,2,79,2,1,1,1,1
5,0,5,5,64,2,1,1,1,1
5,1,1,4,35,1,1,1,1,1
3,0,2,3,54,2,1,1,1,1
4,0,4,1,90,3,1,1,1,1
1,1,3,4,52,2,1,1,1,1
5,1,4,4,50,2,1,1,1,1
4,1,2,4,58,2,1,1,1,1
3,0,2,4,33,1,1,1,1,1
2,1,2,4,38,1,1,1,1,1
2,0,2,1,17,1,1,1,1,1
4,0,5,2,90,3,1,1,1,1
3,1,4,2,32,1,1,1,1,1
4,0,1,3,46,1,1,1,1,1
3,0,3,5,76,2,1,1,1,1
4,1,3,5,45,1,1,1,1,1
2,0,5,5,81,3,1,1,1,1
1,0,5,2,66,2,1,1,1,1
2,1,2,3,59,2,1,1,1,1
4,1,2,5,54,2,1,1,1,1
4,1,2,5,59,2,1,1,1,1
1,0,5,3,55,2,1,1,1,1
3,0,1,3,36,1,1,1,1,1
5,0,2,2,66,2,1,1,1,1
2,1,5,3,47,1,1,1,1,1
5,0,5,2,89,3,1,1,1,1
1,0,1,3,50,2,1,1,1,1
1,0,5,5,69,2,1,1,1,1
5,1,2,5,94,3,1,1,1,1
4,1,4,1,54,2,1,1,1,1
4,1,4,3,60,2,1,1,1,1
1,0,3,4,22,1,1,1,1,1
3,0,1,1,84,3,1,1,1,1
4,1,4,2,34,1,1,1,1,1
3,1,3,5,40,1,1,1,1,1
3,0,5,5,78,2,1,1,1,1
1,1,3,4,56,2,1,1,1,1
3,0,2,2,45,1,1,1,1,1
2,1,2,4,23,1,1,1,1,1
5,1,5,4,45,1,1,1,1,1
1,1,1,3,50,2,1,1,1,1
4,0,5,1,37,1,1,1,1,1
3,1,2,1,29,1,1,1,1,1
1,0,2,2,44,1,1,1,1,1
2,1,3,2,38,1,1,1,1,1
1,1,3,1,24,1,1,1,1,1
3,0,3,5,43,1,1,1,1,1
1,0,4,1,39,1,1,1,1,1
3,1,5,3,70,2,1,1,1,1
4,0,1,3,37,1,1,1,1,1
1,1,3,2,47,1,1,1,1,1
3,0,1,3,85,3,1,1,1,1
3,0,3,2,32,1,1,1,1,1
3,1,2,5,24,1,1,1,1,1
3,1,1,5,60,2,1,1,1,1
2,0,4,4,20,1,1,1,1,1
1,0,3,2,66,2,1,1,1,1
4,1,5,5,74,2,1,1,1,1
1,0,5,2,70,2,1,1,1,1
3,0,2,1,25,1,1,1,1,1
3,0,3,3,25,1,1,1,1,1
2,0,1,1,20,1,1,1,1,1
1,1,3,2,59,2,1,1,1,1
1,1,2,3,33,1,1,1,1,1
5,0,5,4,81,3,1,1,1,1
3,0,5,2,51,2,1,1,1,1
4,1,5,3,64,2,1,1,1,1
3,0,5,1,58,2,1,1,1,1
4,0,2,5,78,2,1,1,1,1
2,0,5,1,43,1,1,1,1,1
4,0,5,1,64,2,1,1,1,1
4,0,3,1,85,3,1,1,1,1
3,1,2,4,73,2,1,1,1,1
3,0,2,2,32,1,1,1,1,1
3,0,3,1,46,1,1,1,1,1
4,0,4,4,85,3,1,1,1,1
1,1,5,4,64,2,1,1,1,1
3,0,5,5,50,2,1,1,1,1
2,0,1,3,29,1,1,1,1,1
5,1,5,2,53,2,1,1,1,1
3,1,1,1,83,3,1,1,1,1
2,1,3,4,36,1,1,1,1,1
4,1,1,3,37,1,1,1,1,1
2,0,4,3,57,2,1,1,1,1
2,0,2,4,75,2,1,1,1,1
4,0,5,3,84,3,1,1,1,1
2,1,1,2,74,2,1,1,1,1
1,0,1,3,40,1,1,1,1,1
3,1,3,4,37,1,1,1,1,1
1,1,3,3,11,1,1,1,1,1
3,0,2,5,28,1,1,1,1,1
4,1,5,5,40,1,1,1,1,1
3,1,1,5,47,1,1,1,1,1
1,0,2,5,65,2,1,1,1,1
2,0,5,1,22,1,1,1,1,1
1,1,2,4,66,2,1,1,1,1
1,0,1,1,19,1,1,1,1,1
2,0,3,4,43,1,1,1,1,1
2,1,3,2,41,1,1,1,1,1
4,1,3,4,56,2,1,1,1,1
1,0,4,4,42,1,1,1,1,1
5,0,2,2,45,1,1,1,1,1
3,1,1,2,46,1,1,1,1,1
2,0,2,3,51,2,1,1,1,1
2,1,3,4,74,2,1,1,1,1
2,1,5,3,67,2,1,1,1,1
1,0,5,1,21,1,1,1,1,1
1,0,2,3,73,2,1,1,1,1
3,0,5,2,39,1,1,1,1,1
5,0,5,5,69,2,1,1,1,1
1,0,5,2,24,1,1,1,1,1
1,1,2,5,36,1,1,1,1,1
3,0,4,3,38,1,1,1,1,1
1,1,4,5,29,1,1,1,1,1
2,0,3,4,72,2,1,1,1,1
3,1,1,5,48,1,1,1,1,1
3,0,5,5,71,2,1,1,1,1
1,0,1,4,61,2,1,1,1,1
3,1,1,5,29,1,1,1,1,1
1,0,5,1,31,1,1,1,1,1
2,0,4,4,56,2,1,1,1,1
3,1,5,4,62,2,1,1,1,1
3,1,3,2,78,2,1,1,1,1
3,1,2,3,83,3,1,1,1,1
4,0,4,5,65,2,1,1,1,1
3,1,3,1,65,2,1,1,1,1
1,1,5,2,59,2,1,1,1,1
3,0,4,4,26,1,1,1,1,1
2,0,5,2,32,1,1,1,1,1
2,0,1,5,27,1,1,1,1,1
4,0,5,2,89,3,1,1,1,1
4,0,5,2,57,2,1,1,1,1
3,0,2,5,77,2,1,1,1,1
1,1,5,5,65,2,1,1,1,1
3,1,5,1,63,2,1,1,1,1
3,0,1,4,78,2,1,1,1,1
3,1,4,2,74,2,1,1,1,1
5,1,3,2,41,1,1,1,1,1
4,1,5,1,90,3,1,1,1,1
4,1,5,2,88,3,1,1,1,1
1,0,2,1,47,1,1,1,1,1
3,0,4,5,66,2,1,1,1,1
4,1,5,4,75,2,1,1,1,1
3,0,5,3,29,1,1,1,1,1
3,1,3,1,80,3,1,1,1,1
4,1,1,4,59,2,1,1,1,1
2,0,5,5,34,1,1,1,1,1
3,1,4,1,47,1,1,1,1,1
3,0,3,3,53,2,1,1,1,1
4,0,3,4,50,2,1,1,1,1
2,0,5,1,72,2,1,1,1,1
4,0,4,3,54,2,1,1,1,1
1,0,4,4,28,1,1,1,1,1
5,0,1,4,59,2,1,1,1,1
5,0,4,5,40,1,1,1,1,1
3,0,5,5,55,2,1,1,1,1
2,0,5,4,49,1,1,1,1,1
2,1,4,3,70,2,1,1,1,1
3,0,1,3,57,2,1,1,1,1
3,1,3,2,39,1,1,1,1,1
3,0,5,1,75,2,1,1,1,1
4,1,4,3,87,3,1,1,1,1
4,0,5,5,70,2,1,1,1,1
5,0,4,2,76,2,1,1,1,1
4,0,2,3,68,2,1,1,1,1
3,1,1,3,53,2,1,1,1,1
3,1,3,3,48,1,1,1,1,1
3,0,2,2,63,2,1,1,1,1
1,1,5,2,47,1,1,1,1,1
5,0,4,4,38,1,1,1,1,1
5,1,1,3,43,1,1,1,1,1
5,1,5,3,90,3,1,1,1,1
4,1,4,5,95,3,1,1,1,1
2,0,4,2,24,1,1,1,1,1
1,1,4,4,35,1,1,1,1,1
4,1,5,3,75,2,1,1,1,1
4,0,4,5,37,1,1,1,1,1
3,0,1,4,46,1,1,1,1,1
4,1,5,4,80,3,1,1,1,1
2,1,5,5,55,2,1,1,1,1
5,0,2,5,71,2,1,1,1,1
1,0,5,2,32,1,1,1,1,1
5,0,5,5,51,2,1,1,1,1
5,0,2,4,43,1,1,1,1,1
3,0,1,2,23,1,1,1,1,1
1,1,5,5,37,1,1,1,1,1
4,0,5,1,40,1,1,1,1,1
2,0,3,3,24,1,1,1,1,1
5,1,2,2,60,2,1,1,1,1
3,0,1,4,44,1,1,1,1,1
2,0,1,3,34,1,1,1,1,1
3,0,1,5,51,2,1,1,1,1
3,1,5,3,39,1,1,1,1,1
3,0,4,5,57,2,1,1,1,1
1,0,3,3,36,1,1,1,1,1
1,0,5,2,16,1,1,1,1,1
4,0,5,3,52,2,1,1,1,1
1,1,5,2,25,1,1,1,1,1
3,1,2,3,51,2,1,1,1,1
3,0,3,3,56,2,1,1,1,1
2,0,1,5,27,1,1,1,1,1
4,0,5,2,33,1,1,1,1,1
4,0,3,1,60,2,1,1,1,1
2,0,2,1,39,1,1,1,1,1
1,0,4,4,41,1,1,1,1,1
1,0,3,2,35,1,1,1,1,1
1,1,1,4,67,2,1,1,1,1
1,0,5,1,39,1,1,1,1,1
3,1,4,5,51,2,1,1,1,1
2,1,2,4,56,2,1,1,1,1
5,0,1,5,93,3,1,1,1,1
2,1,4,5,68,2,1,1,1,1
4,1,5,4,49,1,1,1,1,1
4,1,5,5,88,3,1,1,1,1
3,0,2,1,72,2,1,1,1,1
1,1,1,1,44,1,1,1,1,1
4,1,5,5,41,1,1,1,1,1
2,0,2,5,69,2,1,1,1,1
4,0,4,4,66,2,1,1,1,1
2,1,1,2,20,1,1,1,1,1
4,0,5,3,92,3,1,1,1,1
1,0,5,1,53,2,1,1,1,1
2,1,3,5,50,2,1,1,1,1
3,1,1,2,70,2,1,1,1,1
5,1,4,2,51,2,1,1,1,1
1,0,4,2,45,1,1,1,1,1
1,1,3,4,25,1,1,1,1,1
2,1,4,3,75,2,1,1,1,1
2,0,1,5,45,1,1,1,1,1
3,0,5,4,29,1,1,1,1,1
2,0,2,1,43,1,1,1,1,1
1,0,5,4,38,1,1,1,1,1
1,1,5,1,16,1,1,1,1,1
4,1,1,4,61,2,1,1,1,1
5,1,4,3,95,3,1,1,1,1
1,0,3,5,65,2,1,1,1,1
4,1,3,3,85,3,1,1,1,1
4,0,5,2,66,2,1,1,1,1
4,0,3,3,61,2,1,1,1,1
2,0,3,3,79,2,1,1,1,1
4,1,4,4,59,2,1,1,1,1
1,0,2,2,52,2,1,1,1,1
1,1,2,3,56,2,1,1,1,1
3,1,4,2,37,1,1,1,1,1
1,1,3,2,29,1,1,1,1,1
5,0,1,4,84,3,1,1,1,1
4,1,5,3,87,3,1,1,1,1
2,1,5,5,36,1,1,1,1,1
2,0,2,3,56,2,1,1,1,1
1,1,4,4,34,1,1,1,1,1
3,0,1,2,77,2,1,1,1,1
2,1,3,4,80,3,1,1,1,1
1,0,4,1,59,2,1,1,1,1
4,0,2,3,68,2,1,1,1,1
2,0,1,1,26,1,1,1,1,1
3,0,1,4,57,2,1,1,1,1
2,0,2,3,72,2,1,1,1,1
5,1,1,3,36,1,1,1,1,1
4,1,5,2,51,2,1,1,1,1
5,1,2,1,76,2,1,1,1,1
2,1,5,5,51,2,1,1,1,1
1,0,4,5,28,1,1,1,1,1
3,0,5,5,69,2,1,1,1,1
2,1,3,5,30,1,1,1,1,1
3,0,4,4,56,2,1,1,1,1
4,1,5,3,64,2,1,1,1,1
2,0,3,5,33,1,1,1,1,1
3,0,3,4,67,2,1,1,1,1
3,1,5,1,45,1,1,1,1,1
2,1,5,1,84,3,1,1,1,1
2,0,2,4,40,1,1,1,1,1
2,1,5,4,33,1,1,1,1,1
2,1,5,5,31,1,1,1,1,1
2,1,3,1,81,3,1,1,1,1
3,1,3,4,38,1,1,1,1,1
1,0,4,1,48,1,1,1,1,1
1,0,5,5,39,1,1,1,1,1
5,0,5,5,71,2,1,1,1,1
1,0,3,1,55,2,1,1,1,1
3,1,5,3,70,2,1,1,1,1
1,1,4,5,65,2,1,1,1,1
3,1,2,5,65,2,1,1,1,1
2,0,3,5,49,1,1,1,1,1
4,0,1,1,49,1,1,1,1,1
4,0,3,4,35,1,1,1,1,1
3,0,3,5,62,2,1,1,1,1
3,1,2,5,48,1,1,1,1,1
1,1,5,2,18,1,1,1,1,1
2,1,5,5,70,2,1,1,1,1
5,0,1,5,83,3,1,1,1,1
1,0,1,1,29,1,1,1,1,1
3,0,1,1,79,2,1,1,1,1
1,0,5,3,49,1,1,1,1,1
2,0,2,5,49,1,1,1,1,1
1,0,5,1,63,2,1,1,1,1
2,1,1,1,50,2,1,1,1,1
4,0,5,2,36,1,1,1,1,1
2,0,4,2,53,2,1,1,1,1
2,0,2,4,39,1,1,1,1,1
1,1,5,4,32,1,1,1,1,1
2,1,5,3,69,2,1,1,1,1
5,0,5,2,74,2,1,1,1,1
2,1,1,4,55,2,1,1,1,1
3,1,1,5,72,2,1,1,1,1
1,1,5,1,72,2,1,1,1,1
2,0,5,3,86,3,1,1,1,1
4,1,5,4,47,1,1,1,1,1
4,1,4,1,34,1,1,1,1,1
2,1,2,3,24,1,1,1,1,1
3,0,5,4,51,2,1,1,1,1
1,1,3,4,73,2,1,1,1,1
1,0,5,1,68,2,1,1,1,1
3,1,4,1,52,2,1,1,1,1
5,0,5,2,38,1,1,1,1,1
1,0,4,3,11,1,1,1,1,1
1,0,5,3,41,1,1,1,1,1
2,0,4,1,57,2,1,1,1,1
2,0,1,4,41,1,1,1,1,1
1,1,5,4,62,2,1,1,1,1
5,1,5,1,48,1,1,1,1,1
5,1,2,2,37,1,1,1,1,1
1,0,1,2,41,1,1,1,1,1
5,0,4,2,91,3,1,1,1,1
3,0,2,3,73,2,1,1,1,1
4,1,1,3,82,3,1,1,1,1
2,0,3,1,44,1,1,1,1,1
1,0,5,5,29,1,1,1,1,1
1,0,5,3,32,1,1,1,1,1
5,0,4,5,78,2,1,1,1,1
1,1,1,4,21,1,1,1,1,1
4,0,1,1,43,1,1,1,1,1
2,0,4,5,69,2,1,1,1,1
2,0,3,5,56,2,1,1,1,1
1,0,5,1,31,1,1,1,1,1
3,1,5,1,36,1,1,1,1,1
1,0,3,3,30,1,1,1,1,1
2,1,4,1,56,2,1,1,1,1
5,1,5,3,87,3,1,1,1,1
5,0,1,1,54,2,1,1,1,1
3,0,3,4,61,2,1,1,1,1
2,1,3,4,77,2,1,1,1,1
4,0,5,2,30,1,1,1,1,1
1,0,5,1,69,2,1,1,1,1
2,1,5,4,74,2,1,1,1,1
3,1,1,1,72,2,1,1,1,1
4,1,3,1,71,2,1,1,1,1
1,1,5,1,30,1,1,1,1,1
3,1,3,1,82,3,1,1,1,1
3,1,5,5,51,2,1,1,1,1
3,0,1,3,76,2,1,1,1,1
5,0,1,2,76,2,1,1,1,1
1,0,2,3,17,1,1,1,1,1
2,0,5,4,40,1,1,1,1,1
1,0,5,2,63,2,1,1,1,1
2,0,5,2,60,2,1,1,1,1
5,0,5,5,44,1,1,1,1,1
5,0,4,1,87,3,1,1,1,1
1,0,3,3,27,1,1,1,1,1
2,1,1,3,30,1,1,1,1,1
2,1,3,5,68,2,1,1,1,1
5,0,3,1,44,1,1,1,1,1
2,0,4,3,53,2,1,1,1,1
4,1,1,3,40,1,1,1,1,1
2,1,2,4,36,1,1,1,1,1
4,1,5,3,79,2,1,1,1,1
4,0,5,5,86,3,1,1,1,1
5,1,3,2,85,3,1,1,1,1
1,1,4,5,61,2,1,1,1,1
3,1,4,1,63,2,1,1,1,1
5,0,5,4,82,3,1,1,1,1
1,1,5,3,47,1,1,1,1,1
1,0,1,2,66,2,1,1,1,1
3,1,3,5,48,1,1,1,1,1
4,1,3,1,90,3,1,1,1,1
5,0,5,2,70,2,1,1,1,1
1,1,5,4,64,2,1,1,1,1
3,1,2,2,27,1,1,1,1,1
4,1,3,5,58,2,1,1,1,1
3,0,4,5,48,1,1,1,1,1
3,0,5,5,57,2,1,1,1,1
4,0,5,5,90,3,1,1,1,1
2,1,3,5,56,2,1,1,1,1
2,0,1,5,50,2,1,1,1,1
5,1,5,5,48,1,1,1,1,1
4,1,4,5,74,2,1,1,1,1
3,1,1,1,86,3,1,1,1,1
3,1,5,3,59,2,1,1,1,1
1,1,5,5,43,1,1,1,1,1
1,1,3,3,75,2,1,1,1,1
2,1,1,4,32,1,1,1,1,1
1,1,5,4,44,1,1,1,1,1
4,0,5,4,54,2,1,1,1,1
1,0,4,1,24,1,1,1,1,1
1,1,1,2,61,2,1,1,1,1
3,0,5,1,45,1,1,1,1,1
2,0,3,4,44,1,1,1,1,1
4,0,2,2,84,3,1,1,1,1
2,1,5,5,32,1,1,1,1,1
3,0,2,3,50,2,1,1,1,1
3,1,5,3,73,2,1,1,1,1
1,0,5,5,52,2,1,1,1,1
4,0,3,4,85,3,1,1,1,1
1,0,3,3,61,2,1,1,1,1
5,1,3,3,52,2,1,1,1,1
5,1,3,3,82,3,1,1,1,1
2,1,1,2,57,2,1,1,1,1
2,1,1,3,58,2,1,1,1,1
4,1,5,2,83,3,1,1,1,1
5,1,1,5,41,1,1,1,1,1
2,1,5,1,58,2,1,1,1,1
3,1,1,4,25,1,1,1,1,1
4,1,1,1,43,1,1,1,1,1
2,0,1,5,74,2,1,1,1,1
4,0,4,4,34,1,1,1,1,1
4,1,3,1,58,2,1,1,1,1
2,0,4,3,34,1,1,1,1,1
